fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
10	0	0	y	20	5.8378257204	0	1	0.3	plantes y me quedaba horas	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	8	5.0	wordskip	-1.225219915695218	9.774780084304782	1	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	325	y	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
11	0	0	quedaba	22	2.8299466959	0	7	0.3	me quedaba horas mirándolos observando	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	6	5.0	wordskip	-0.47474187126637957	7.52525812873362	1	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	175	quedaba	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
12	0	0	mirándolos	24	1.361727836	0	10	0.3	horas mirándolos observando su inmovilidad	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	9	5.0	wordskip	-1.0736338935063396	13.92636610649366	1	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	175	mirándome	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
13	0	0	observando	25	2.748188027	0	10	0.3	mirándolos observando su inmovilidad sus	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	19	5.0	forward	-3.23148111616537	15.76851888383463	0		"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	300	mirándolos	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
14	0	0	inmovilidad	27	0.0	0	11	0.3	su inmovilidad sus oscuros movimientos	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	8	5.0	wordskip	-0.8475438714197491	10.152456128580251	1	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	125	observando	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
15	0	0	movimientos	30	2.8095597146	0	11	0.3	oscuros movimientos ahora soy un	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	11	5.0	wordskip	-2.612800926807623	21.387199073192377	1	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	125	movimientos	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
16	0	0	oscuros	29	2.4502491083	0	7	0.3	sus oscuros movimientos ahora soy	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	6	5.0	regression	-0.07440263171914532	-8.074402631719146	0	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	300	oscuros	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
17	0	0	movimientos	30	2.8095597146	0	11	0.3	oscuros movimientos ahora soy un	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	18	4.0	forward	-4.561544452594438	15.438455547405562	0		"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	250	movimientos	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
18	0	0	soy	32	4.8931401043	0	3	0.3	ahora soy un axolotl el	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	7	4.5	wordskip	-0.33756740889978887	8.662432591100211	1	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	225	soy	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
19	0	0	axolotl	34	0.0	0	7	0.3	un axolotl el azar me	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	6	5.0	wordskip	-0.5557393571296938	8.444260642870306	1	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	175	axolotl	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
20	0	0	azar	36	2.719331287	0	4	0.3	el azar me llevó hasta	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	3	5.0	wordskip	-2.0755171668193038	6.924482833180696	1	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	225	azar	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
21	0	0	llevó	38	3.5556988947	0	5	0.3	me llevó hasta ellos una	['hubo', 'un', 'tiempo', 'en', 'que', 'yo', 'pensaba', 'mucho', 'en', 'los', 'axolotl', 'iba', 'a', 'verlos', 'al', 'acuario', 'del', 'jardín', 'des', 'plantes', 'y', 'me', 'quedaba', 'horas', 'mirándolos', 'observando', 'su', 'inmovilidad', 'sus', 'oscuros', 'movimientos', 'ahora', 'soy', 'un', 'axolotl', 'el', 'azar', 'me', 'llevó', 'hasta', 'ellos', 'una', 'mañana', 'de', 'primavera', 'en', 'que', 'parís', 'abría', 'su', 'cola', 'de', 'pavo', 'real', 'después', 'de', 'la', 'lenta', 'invernada', 'bajé', 'por', 'el', 'bulevar', 'de', 'port', 'royal', 'tomé', 'st', 'marcel', 'y', 'lhôpital', 'vi', 'los', 'verdes', 'entre', 'tanto', 'gris', 'y', 'me', 'acordé', 'de', 'los', 'leones']	4	5.0	wordskip	-1.9980592142323015	8.0019407857677	1	0.0	"[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0
 0 2 0 1 0 0 0 0 0]"	350	llevó	"['hubo' 'un' 'tiempo' 'te' 'que' 'yo' 'pensaba' 'pensé' 'en' 'los'
 'axolotl' 'iba' 'a' 'verlos' 'al' 'animal' 'del' 'verlos' 'des' 'destino'
 'y' 'yo' 'quedaba' 'quedé' 'mirándome' 'mirándolos' 'su' 'observando'
 'sus' 'oscuros' 'movimientos' 'ahora' 'soy' 'un' 'axolotl' 'el' 'azar'
 'me' 'llevó' 'hasta' 'ellos' 'los' 'mañana' 'de' 'primavera' 'en' 'que'
 'quien' 'abría' 'en' 'cola' 'de' 'pavo' 'real' 'después' 'de' 'la'
 'lenta' 'invernada' 'idea' 'por' 'el' 'bulevar' 'de' 'port' 'royal'
 'tomé' 'de' 'marcel' 'y' 'lhôpital' 'vi' 'los' 'verlos' 'entre' 'tanto'
 'gris' 'y' 'me' 'acordé' 'de' 'los' 'leones']"
